country,admin_level_1,admin_level_2,facility,date,tested_cases,confirmed_cases,total_population,rf,tpr
Sample country,province_3,district_3_05,healthfac_3_05_06,2018-06-01,6551,4847,2384988,55.2884379166823,0.7398870401465425
Sample country,province_3,district_3_05,healthfac_3_05_06,2018-07-01,4437,4212,2384988,123.398843178382,0.949290060851927
Sample country,province_3,district_3_05,healthfac_3_05_06,2018-08-01,3692,3276,2384988,152.897112332858,0.8873239436619719
Sample country,province_3,district_3_05,healthfac_3_05_06,2018-09-01,3411,2780,2384988,186.342549250676,0.8150102609205512
Sample country,province_3,district_3_05,healthfac_3_05_06,2018-10-01,2603,2139,2384988,85.4344919644869,0.8217441413753361
Sample country,province_3,district_3_05,healthfac_3_05_06,2018-11-01,3768,3723,2384988,59.8869831378643,0.9880573248407644
Sample country,province_3,district_3_05,healthfac_3_05_06,2018-12-01,3977,3916,2384988,101.994113041804,0.9846618053809404
Sample country,province_3,district_3_05,healthfac_3_05_06,2019-01-01,1038,752,2452712,192.288262000451,0.7244701348747592
Sample country,province_3,district_3_05,healthfac_3_05_06,2019-02-01,729,491,2452712,141.614526601938,0.6735253772290809
Sample country,province_3,district_3_05,healthfac_3_05_06,2019-03-01,1533,1395,2452712,0.646209551737859,0.9099804305283757
Sample country,province_3,district_3_05,healthfac_3_05_06,2019-04-01,2129,1737,2452712,0.0526319512954125,0.8158759981211836
Sample country,province_3,district_3_05,healthfac_3_05_06,2019-05-01,5064,3994,2452712,25.4137259263259,0.7887045813586098
Sample country,province_3,district_3_05,healthfac_3_05_06,2019-06-01,6041,4734,2452712,17.584916811723,0.7836450918722065
Sample country,province_3,district_3_05,healthfac_3_05_06,2019-07-01,5637,4516,2452712,166.255248436561,0.8011353556856484
Sample country,province_3,district_3_05,healthfac_3_05_06,2019-08-01,2112,2026,2452712,381.878332284781,0.959280303030303
Sample country,province_3,district_3_05,healthfac_3_05_06,2019-09-01,2976,2353,2452712,119.274774991549,0.7906586021505376
Sample country,province_3,district_3_05,healthfac_3_05_06,2019-10-01,1711,1604,2452712,147.982797182523,0.9374634716540035
Sample country,province_3,district_3_05,healthfac_3_05_06,2019-11-01,3221,2518,2452712,131.880491109995,0.7817447997516299
Sample country,province_3,district_3_05,healthfac_3_05_06,2019-12-01,3131,2543,2452712,267.245795616737,0.8122005748961993
Sample country,province_3,district_3_05,healthfac_3_05_07,2015-01-01,641,367,1504126,129.068059285482,0.5725429017160687
Sample country,province_3,district_3_05,healthfac_3_05_07,2015-02-01,435,330,1504126,86.9306920369466,0.7586206896551724
Sample country,province_3,district_3_05,healthfac_3_05_07,2015-03-01,1436,968,1504126,0,0.6740947075208914
Sample country,province_3,district_3_05,healthfac_3_05_07,2015-04-01,2610,2083,1504126,0,0.7980842911877395
Sample country,province_3,district_3_05,healthfac_3_05_07,2015-05-01,2255,2068,1504126,77.8449738820394,0.9170731707317074
Sample country,province_3,district_3_05,healthfac_3_05_07,2015-06-01,2558,1742,1504126,164.764096577962,0.6810007818608288
Sample country,province_3,district_3_05,healthfac_3_05_07,2015-07-01,1995,1660,1504126,177.298904418945,0.8320802005012531
Sample country,province_3,district_3_05,healthfac_3_05_07,2015-08-01,1486,1451,1504126,213.761899312337,0.9764468371467026
Sample country,province_3,district_3_05,healthfac_3_05_07,2015-09-01,2098,1775,1504126,165.856402079264,0.8460438512869399
Sample country,province_3,district_3_05,healthfac_3_05_07,2015-10-01,2550,2091,1504126,146.411254882812,0.82
Sample country,province_3,district_3_05,healthfac_3_05_07,2015-11-01,2939,2210,1504126,173.530695597331,0.7519564477713508
Sample country,province_3,district_3_05,healthfac_3_05_07,2015-12-01,1363,933,1504126,180.282783508301,0.6845194424064563
Sample country,province_3,district_3_05,healthfac_3_05_07,2016-01-01,902,378,1546836,133.216658274333,0.4190687361419069
Sample country,province_3,district_3_05,healthfac_3_05_07,2016-02-01,725,387,1546836,66.3958015441895,0.5337931034482759
Sample country,province_3,district_3_05,healthfac_3_05_07,2016-03-01,972,777,1546836,0,0.7993827160493827
Sample country,province_3,district_3_05,healthfac_3_05_07,2016-04-01,1550,1390,1546836,11.9346491495768,0.896774193548387
Sample country,province_3,district_3_05,healthfac_3_05_07,2016-05-01,2011,1550,1546836,21.1986478169759,0.7707608155146694
Sample country,province_3,district_3_05,healthfac_3_05_07,2016-06-01,2827,2236,1546836,48.8073120117188,0.7909444640962151
Sample country,province_3,district_3_05,healthfac_3_05_07,2016-07-01,4118,3327,1546836,183.852905273438,0.8079164643030597
Sample country,province_3,district_3_05,healthfac_3_05_07,2016-08-01,2882,1946,1546836,208.036885579427,0.6752255378209576
Sample country,province_3,district_3_05,healthfac_3_05_07,2016-09-01,2186,1749,1546836,198.182118733724,0.8000914913083257
Sample country,province_3,district_3_05,healthfac_3_05_07,2016-10-01,1869,1585,1546836,141.409783681234,0.8480470840021401
Sample country,province_3,district_3_05,healthfac_3_05_07,2016-11-01,1610,1340,1546836,195.329948425293,0.8322981366459627
Sample country,province_3,district_3_05,healthfac_3_05_07,2016-12-01,585,474,1546836,183.477681477865,0.8102564102564103
Sample country,province_3,district_3_05,healthfac_3_05_07,2017-01-01,402,318,1590760,159.950658162435,0.7910447761194029
Sample country,province_3,district_3_05,healthfac_3_05_07,2017-02-01,753,378,1590760,112.350079854329,0.50199203187251
Sample country,province_3,district_3_05,healthfac_3_05_07,2017-03-01,1092,866,1590760,0,0.793040293040293
Sample country,province_3,district_3_05,healthfac_3_05_07,2017-04-01,1431,1218,1590760,8.51781737804413,0.8511530398322851
Sample country,province_3,district_3_05,healthfac_3_05_07,2017-05-01,1823,1267,1590760,30.7682161331177,0.6950082281952825
Sample country,province_3,district_3_05,healthfac_3_05_07,2017-06-01,2459,1734,1590760,82.7510617574056,0.7051647010980073
Sample country,province_3,district_3_05,healthfac_3_05_07,2017-07-01,2580,1694,1590760,114.287312825521,0.6565891472868217
Sample country,province_3,district_3_05,healthfac_3_05_07,2017-08-01,1889,1593,1590760,210.930063883464,0.8433033350979354
Sample country,province_3,district_3_05,healthfac_3_05_07,2017-09-01,1841,1526,1590760,276.947621663411,0.8288973384030418
Sample country,province_3,district_3_05,healthfac_3_05_07,2017-10-01,2660,2017,1590760,209.41197458903,0.7582706766917293
Sample country,province_3,district_3_05,healthfac_3_05_07,2017-11-01,1648,1494,1590760,221.201459248861,0.9065533980582524
Sample country,province_3,district_3_05,healthfac_3_05_07,2017-12-01,1187,721,1590760,205.374384562174,0.607413647851727
Sample country,province_3,district_3_05,healthfac_3_05_07,2018-01-01,452,339,1635931,188.652720133464,0.75
Sample country,province_3,district_3_05,healthfac_3_05_07,2018-02-01,783,464,1635931,70.4926211039225,0.5925925925925926
Sample country,province_3,district_3_05,healthfac_3_05_07,2018-03-01,984,781,1635931,0,0.7936991869918699
Sample country,province_3,district_3_05,healthfac_3_05_07,2018-04-01,1428,1346,1635931,0,0.9425770308123249
Sample country,province_3,district_3_05,healthfac_3_05_07,2018-05-01,2062,1450,1635931,65.2339878082275,0.7032007759456838
Sample country,province_3,district_3_05,healthfac_3_05_07,2018-06-01,3465,2467,1635931,112.681385040283,0.7119769119769119
Sample country,province_3,district_3_05,healthfac_3_05_07,2018-07-01,2982,2373,1635931,133.692675272624,0.795774647887324
Sample country,province_3,district_3_05,healthfac_3_05_07,2018-08-01,1777,1495,1635931,229.947817484538,0.8413055711873945
Sample country,province_3,district_3_05,healthfac_3_05_07,2018-09-01,2407,1642,1635931,214.261439005534,0.682176983797258
Sample country,province_3,district_3_05,healthfac_3_05_07,2018-10-01,1784,1463,1635931,213.457023620605,0.820067264573991
Sample country,province_3,district_3_05,healthfac_3_05_07,2018-11-01,1901,1327,1635931,190.422627766927,0.6980536559705418
Sample country,province_3,district_3_05,healthfac_3_05_07,2018-12-01,1419,870,1635931,152.266001383464,0.6131078224101479
Sample country,province_3,district_3_05,healthfac_3_05_07,2019-01-01,546,345,1682384,133.269508361816,0.6318681318681318
Sample country,province_3,district_3_05,healthfac_3_05_07,2019-02-01,681,385,1682384,51.5989961624146,0.5653450807635829
Sample country,province_3,district_3_05,healthfac_3_05_07,2019-03-01,815,669,1682384,17.4159016609192,0.8208588957055215
Sample country,province_3,district_3_05,healthfac_3_05_07,2019-04-01,2559,1895,1682384,70.0646629333496,0.7405236420476748
Sample country,province_3,district_3_05,healthfac_3_05_07,2019-05-01,2000,1454,1682384,49.0355625152588,0.727
Sample country,province_3,district_3_05,healthfac_3_05_07,2019-06-01,1641,1569,1682384,136.028789520264,0.9561243144424132
Sample country,province_3,district_3_05,healthfac_3_05_07,2019-07-01,2536,2527,1682384,199.164019266764,0.9964511041009464
Sample country,province_3,district_3_05,healthfac_3_05_07,2019-08-01,2252,1693,1682384,292.631474812826,0.7517761989342806
Sample country,province_3,district_3_05,healthfac_3_05_07,2019-09-01,2585,2484,1682384,260.362551371257,0.9609284332688588
Sample country,province_3,district_3_05,healthfac_3_05_07,2019-10-01,3061,2346,1682384,157.15847269694,0.7664162038549494
Sample country,province_3,district_3_05,healthfac_3_05_07,2019-11-01,2064,1627,1682384,272.247904459635,0.7882751937984496
Sample country,province_3,district_3_05,healthfac_3_05_07,2019-12-01,1797,1615,1682384,194.375010172526,0.8987200890372844
Sample country,province_3,district_3_05,healthfac_3_05_08,2015-01-01,910,777,3102667,136.692455291748,0.8538461538461538
Sample country,province_3,district_3_05,healthfac_3_05_08,2015-02-01,1149,692,3102667,62.168083190918,0.6022628372497825
Sample country,province_3,district_3_05,healthfac_3_05_08,2015-03-01,2729,2194,3102667,0,0.8039574935873947
Sample country,province_3,district_3_05,healthfac_3_05_08,2015-04-01,4019,3749,3102667,0.514155602455139,0.9328191092311521
Sample country,province_3,district_3_05,healthfac_3_05_08,2015-05-01,5067,4122,3102667,77.2597511291504,0.8134991119005328
Sample country,province_3,district_3_05,healthfac_3_05_08,2015-06-01,4640,3666,3102667,138.824474334717,0.7900862068965517
Sample country,province_3,district_3_05,healthfac_3_05_08,2015-07-01,4759,3556,3102667,165.895684814453,0.7472158016389998
Sample country,province_3,district_3_05,healthfac_3_05_08,2015-08-01,4020,3293,3102667,207.535520935059,0.8191542288557214
Sample country,province_3,district_3_05,healthfac_3_05_08,2015-09-01,3823,3398,3102667,152.669984436035,0.8888307611823175
Sample country,province_3,district_3_05,healthfac_3_05_08,2015-10-01,5232,4167,3102667,124.714795684814,0.7964449541284404
Sample country,province_3,district_3_05,healthfac_3_05_08,2015-11-01,5484,5238,3102667,157.275952148438,0.9551422319474836
Sample country,province_3,district_3_05,healthfac_3_05_08,2015-12-01,1789,1706,3102667,175.812001037598,0.9536053661263275
Sample country,province_3,district_3_05,healthfac_3_05_08,2016-01-01,1193,986,3190769,110.083768463135,0.826487845766974
Sample country,province_3,district_3_05,healthfac_3_05_08,2016-02-01,1155,795,3190769,51.7952220916748,0.6883116883116883
Sample country,province_3,district_3_05,healthfac_3_05_08,2016-03-01,2541,1779,3190769,18.5696105003357,0.7001180637544274
Sample country,province_3,district_3_05,healthfac_3_05_08,2016-04-01,3604,2761,3190769,5.19935646057129,0.766093229744728
Sample country,province_3,district_3_05,healthfac_3_05_08,2016-05-01,3930,3058,3190769,22.6966548919678,0.778117048346056
Sample country,province_3,district_3_05,healthfac_3_05_08,2016-06-01,5566,4473,3190769,54.9460819244385,0.8036291771469637
Sample country,province_3,district_3_05,healthfac_3_05_08,2016-07-01,7892,6700,3190769,207.690469360352,0.8489609731373543
Sample country,province_3,district_3_05,healthfac_3_05_08,2016-08-01,6047,4708,3190769,191.088758850098,0.7785678849016041
Sample country,province_3,district_3_05,healthfac_3_05_08,2016-09-01,4781,3791,3190769,175.802659606934,0.7929303492993097
Sample country,province_3,district_3_05,healthfac_3_05_08,2016-10-01,4451,3547,3190769,139.531372833252,0.7968995731296338
Sample country,province_3,district_3_05,healthfac_3_05_08,2016-11-01,3425,2783,3190769,198.925653076172,0.8125547445255474
Sample country,province_3,district_3_05,healthfac_3_05_08,2016-12-01,1202,1098,3190769,134.27538909912101,0.913477537437604
Sample country,province_3,district_3_05,healthfac_3_05_08,2017-01-01,838,656,3281373,159.723556518555,0.7828162291169452
Sample country,province_3,district_3_05,healthfac_3_05_08,2017-02-01,919,747,3281373,86.8431739807129,0.8128400435255713
Sample country,province_3,district_3_05,healthfac_3_05_08,2017-03-01,2490,1883,3281373,0,0.7562248995983936
Sample country,province_3,district_3_05,healthfac_3_05_08,2017-04-01,2627,2176,3281373,2.6087696313858,0.8283212790255043
Sample country,province_3,district_3_05,healthfac_3_05_08,2017-05-01,3061,2846,3281373,22.0150267601013,0.9297615158444953
Sample country,province_3,district_3_05,healthfac_3_05_08,2017-06-01,4245,3517,3281373,118.430828094482,0.8285041224970554
Sample country,province_3,district_3_05,healthfac_3_05_08,2017-07-01,4002,3091,3281373,145.895295715332,0.7723638180909546
Sample country,province_3,district_3_05,healthfac_3_05_08,2017-08-01,4034,3140,3281373,226.67512969970701,0.7783837382250868
Sample country,province_3,district_3_05,healthfac_3_05_08,2017-09-01,3103,2708,3281373,232.508488464355,0.8727038349983887
Sample country,province_3,district_3_05,healthfac_3_05_08,2017-10-01,5407,4319,3281373,248.921228027344,0.7987793600887738
Sample country,province_3,district_3_05,healthfac_3_05_08,2017-11-01,3378,2831,3281373,225.535354614258,0.8380698638247484
Sample country,province_3,district_3_05,healthfac_3_05_08,2017-12-01,1275,1212,3281373,211.331733703613,0.9505882352941176
Sample country,province_3,district_3_05,healthfac_3_05_08,2018-01-01,1016,675,3374550,201.181677246094,0.6643700787401575
Sample country,province_3,district_3_05,healthfac_3_05_08,2018-02-01,1160,858,3374550,41.7488828659058,0.7396551724137931
Sample country,province_3,district_3_05,healthfac_3_05_08,2018-03-01,1858,1526,3374550,0,0.8213132400430571
Sample country,province_3,district_3_05,healthfac_3_05_08,2018-04-01,3998,2707,3374550,1.78441877365112,0.677088544272136
Sample country,province_3,district_3_05,healthfac_3_05_08,2018-05-01,3814,2963,3374550,47.973893737793,0.7768746722600944
Sample country,province_3,district_3_05,healthfac_3_05_08,2018-06-01,6912,5547,3374550,105.740309906006,0.8025173611111112
Sample country,province_3,district_3_05,healthfac_3_05_08,2018-07-01,6869,5527,3374550,154.82720489502,0.8046294948318533
Sample country,province_3,district_3_05,healthfac_3_05_08,2018-08-01,4262,3413,3374550,236.161552429199,0.8007977475363679
Sample country,province_3,district_3_05,healthfac_3_05_08,2018-09-01,4889,3650,3374550,189.754899597168,0.7465739415013295
Sample country,province_3,district_3_05,healthfac_3_05_08,2018-10-01,3625,2957,3374550,200.189706420898,0.8157241379310345
Sample country,province_3,district_3_05,healthfac_3_05_08,2018-11-01,4175,2937,3374550,187.74814453125,0.7034730538922156
Sample country,province_3,district_3_05,healthfac_3_05_08,2018-12-01,2407,2020,3374550,141.464376831055,0.8392189447444952
Sample country,province_3,district_3_05,healthfac_3_05_08,2019-01-01,1500,818,3470373,126.789511871338,0.5453333333333333
Sample country,province_3,district_3_05,healthfac_3_05_08,2019-02-01,1192,787,3470373,46.8251876831055,0.660234899328859
Sample country,province_3,district_3_05,healthfac_3_05_08,2019-03-01,1926,1540,3470373,9.98178863525391,0.7995846313603323
Sample country,province_3,district_3_05,healthfac_3_05_08,2019-04-01,4095,3976,3470373,52.9297530174255,0.9709401709401709
Sample country,province_3,district_3_05,healthfac_3_05_08,2019-05-01,3866,3469,3470373,55.2379718780518,0.8973098810139679
Sample country,province_3,district_3_05,healthfac_3_05_08,2019-06-01,3494,3433,3470373,113.469884490967,0.9825414997137951
Sample country,province_3,district_3_05,healthfac_3_05_08,2019-07-01,6258,5340,3470373,183.075061035156,0.8533077660594439
Sample country,province_3,district_3_05,healthfac_3_05_08,2019-08-01,3322,3270,3470373,258.480606079102,0.9843467790487658
Sample country,province_3,district_3_05,healthfac_3_05_08,2019-09-01,6123,4781,3470373,237.72190246582,0.7808263922913604
Sample country,province_3,district_3_05,healthfac_3_05_08,2019-10-01,6040,4665,3470373,164.56293182373,0.7723509933774835
Sample country,province_3,district_3_05,healthfac_3_05_08,2019-11-01,4358,3494,3470373,295.136666870117,0.8017439192290041
Sample country,province_3,district_3_05,healthfac_3_05_08,2019-12-01,4261,3094,3470373,190.483898925781,0.7261206289603379
Sample country,province_3,district_3_06,healthfac_3_06_01,2015-01-01,1481,933,4227202,126.336362202962,0.6299797434166104
Sample country,province_3,district_3_06,healthfac_3_06_01,2015-02-01,1205,902,4227202,81.5973103841146,0.7485477178423237
Sample country,province_3,district_3_06,healthfac_3_06_01,2015-03-01,3663,2794,4227202,1.10313216845195,0.7627627627627628
Sample country,province_3,district_3_06,healthfac_3_06_01,2015-04-01,6019,5961,4227202,0,0.9903638478152517
Sample country,province_3,district_3_06,healthfac_3_06_01,2015-05-01,7088,5779,4227202,61.2532552083333,0.8153216704288939
Sample country,province_3,district_3_06,healthfac_3_06_01,2015-06-01,5469,4434,4227202,148.539265950521,0.8107515085024685
Sample country,province_3,district_3_06,healthfac_3_06_01,2015-07-01,5629,4744,4227202,177.681284586589,0.8427784686445194
Sample country,province_3,district_3_06,healthfac_3_06_01,2015-08-01,4079,3973,4227202,198.301569620768,0.9740132385388576
Sample country,province_3,district_3_06,healthfac_3_06_01,2015-09-01,6936,5357,4227202,170.424509684245,0.7723471741637832
Sample country,province_3,district_3_06,healthfac_3_06_01,2015-10-01,7435,5801,4227202,141.719167073568,0.7802286482851378
Sample country,province_3,district_3_06,healthfac_3_06_01,2015-11-01,6087,5984,4227202,184.029001871745,0.9830786922950551
Sample country,province_3,district_3_06,healthfac_3_06_01,2015-12-01,3586,2761,4227202,189.604497273763,0.7699386503067485
Sample country,province_3,district_3_06,healthfac_3_06_01,2016-01-01,1368,1057,4347236,135.977478027344,0.7726608187134503
Sample country,province_3,district_3_06,healthfac_3_06_01,2016-02-01,1212,1012,4347236,70.9242210388184,0.834983498349835
Sample country,province_3,district_3_06,healthfac_3_06_01,2016-03-01,2721,2355,4347236,0,0.8654906284454245
Sample country,province_3,district_3_06,healthfac_3_06_01,2016-04-01,4949,3636,4347236,9.37703005472819,0.7346938775510204
Sample country,province_3,district_3_06,healthfac_3_06_01,2016-05-01,4285,3859,4347236,24.8293374379476,0.9005834305717619
Sample country,province_3,district_3_06,healthfac_3_06_01,2016-06-01,8144,6377,4347236,46.188170115153,0.7830304518664047
Sample country,province_3,district_3_06,healthfac_3_06_01,2016-07-01,9441,7779,4347236,186.770136515299,0.8239593263425484
Sample country,province_3,district_3_06,healthfac_3_06_01,2016-08-01,7112,5136,4347236,218.724746704102,0.7221597300337458
Sample country,province_3,district_3_06,healthfac_3_06_01,2016-09-01,5812,4809,4347236,208.339350382487,0.8274260151410874
Sample country,province_3,district_3_06,healthfac_3_06_01,2016-10-01,4455,4370,4347236,145.139775594076,0.9809203142536476
Sample country,province_3,district_3_06,healthfac_3_06_01,2016-11-01,4044,3341,4347236,181.795338948568,0.826162215628091
Sample country,province_3,district_3_06,healthfac_3_06_01,2016-12-01,1477,1284,4347236,199.229721069336,0.8693297224102912
Sample country,province_3,district_3_06,healthfac_3_06_01,2017-01-01,1114,894,4470679,163.021876017253,0.8025134649910234
Sample country,province_3,district_3_06,healthfac_3_06_01,2017-02-01,1368,1073,4470679,112.119761149089,0.7843567251461988
Sample country,province_3,district_3_06,healthfac_3_06_01,2017-03-01,2833,2729,4470679,2.3332827091217,0.9632897987998588
Sample country,province_3,district_3_06,healthfac_3_06_01,2017-04-01,5541,4240,4470679,11.1310733159383,0.7652048366720808
Sample country,province_3,district_3_06,healthfac_3_06_01,2017-05-01,3960,3602,4470679,28.5325349171956,0.9095959595959596
Sample country,province_3,district_3_06,healthfac_3_06_01,2017-06-01,6105,4811,4470679,47.6791674296061,0.7880425880425881
Sample country,province_3,district_3_06,healthfac_3_06_01,2017-07-01,4731,4437,4470679,116.88319905599,0.937856689917565
Sample country,province_3,district_3_06,healthfac_3_06_01,2017-08-01,5077,4086,4470679,206.123901367188,0.8048059877880638
Sample country,province_3,district_3_06,healthfac_3_06_01,2017-09-01,5498,3938,4470679,256.542612711589,0.7162604583484904
Sample country,province_3,district_3_06,healthfac_3_06_01,2017-10-01,6108,5432,4470679,216.465972900391,0.8893254747871644
Sample country,province_3,district_3_06,healthfac_3_06_01,2017-11-01,3888,3857,4470679,240.445256551107,0.9920267489711934
Sample country,province_3,district_3_06,healthfac_3_06_01,2017-12-01,2239,2235,4470679,223.344233194987,0.9982134881643591
Sample country,province_3,district_3_06,healthfac_3_06_01,2018-01-01,939,920,4597627,200.508097330729,0.979765708200213
Sample country,province_3,district_3_06,healthfac_3_06_01,2018-02-01,1839,1483,4597627,88.7607905069987,0.8064165307232192
Sample country,province_3,district_3_06,healthfac_3_06_01,2018-03-01,2077,1867,4597627,0,0.8988926336061628
Sample country,province_3,district_3_06,healthfac_3_06_01,2018-04-01,3878,3480,4597627,0,0.8973697782362042
Sample country,province_3,district_3_06,healthfac_3_06_01,2018-05-01,5656,4355,4597627,55.633176167806,0.7699787835926449
Sample country,province_3,district_3_06,healthfac_3_06_01,2018-06-01,8059,6554,4597627,128.583312988281,0.8132522645489515
Sample country,province_3,district_3_06,healthfac_3_06_01,2018-07-01,7242,5751,4597627,123.98873647054,0.7941176470588235
Sample country,province_3,district_3_06,healthfac_3_06_01,2018-08-01,5453,4157,4597627,249.591272989909,0.7623326609205942
Sample country,province_3,district_3_06,healthfac_3_06_01,2018-09-01,5336,4348,4597627,243.593388875326,0.8148425787106447
Sample country,province_3,district_3_06,healthfac_3_06_01,2018-10-01,4212,4009,4597627,199.518885294596,0.9518043684710351
Sample country,province_3,district_3_06,healthfac_3_06_01,2018-11-01,3396,2920,4597627,177.410354614258,0.8598351001177856
Sample country,province_3,district_3_06,healthfac_3_06_01,2018-12-01,3137,2365,4597627,158.467488606771,0.7539050047816385
Sample country,province_3,district_3_06,healthfac_3_06_01,2019-01-01,1371,946,4728179,129.142852783203,0.6900072939460248
Sample country,province_3,district_3_06,healthfac_3_06_01,2019-02-01,1284,958,4728179,22.6089312235514,0.7461059190031153
Sample country,province_3,district_3_06,healthfac_3_06_01,2019-03-01,1935,1671,4728179,25.8527857462565,0.8635658914728682
Sample country,province_3,district_3_06,healthfac_3_06_01,2019-04-01,5606,4905,4728179,50.9182039896647,0.8749554049232965
Sample country,province_3,district_3_06,healthfac_3_06_01,2019-05-01,4310,3591,4728179,49.4755401611328,0.8331786542923434
Sample country,province_3,district_3_06,healthfac_3_06_01,2019-06-01,4967,3892,4728179,147.995152791341,0.7835715723776928
Sample country,province_3,district_3_06,healthfac_3_06_01,2019-07-01,8643,7045,4728179,214.044718424479,0.8151104940414208
Sample country,province_3,district_3_06,healthfac_3_06_01,2019-08-01,5805,4647,4728179,292.458211263021,0.8005167958656331
Sample country,province_3,district_3_06,healthfac_3_06_01,2019-09-01,7771,6352,4728179,251.701100667318,0.8173980182730666
Sample country,province_3,district_3_06,healthfac_3_06_01,2019-10-01,8578,6763,4728179,168.351196289062,0.7884122173000699
Sample country,province_3,district_3_06,healthfac_3_06_01,2019-11-01,6730,4814,4728179,232.312520345052,0.7153046062407132
Sample country,province_3,district_3_06,healthfac_3_06_01,2019-12-01,5023,4829,4728179,185.274525960286,0.9613776627513438
Sample country,province_3,district_3_06,healthfac_3_06_02,2015-01-01,1162,904,4052857,126.469429016113,0.7779690189328744
Sample country,province_3,district_3_06,healthfac_3_06_02,2015-02-01,1208,860,4052857,78.0331535339355,0.7119205298013245
Sample country,province_3,district_3_06,healthfac_3_06_02,2015-03-01,3168,2719,4052857,1.65469825267792,0.858270202020202
Sample country,province_3,district_3_06,healthfac_3_06_02,2015-04-01,6287,5699,4052857,0,0.9064736758390329
Sample country,province_3,district_3_06,healthfac_3_06_02,2015-05-01,6573,5674,4052857,60.4945850372314,0.8632283584360262
Sample country,province_3,district_3_06,healthfac_3_06_02,2015-06-01,4892,4050,4052857,140.870361328125,0.8278822567457073
Sample country,province_3,district_3_06,healthfac_3_06_02,2015-07-01,5659,4461,4052857,179.867370605469,0.78830182010956
Sample country,province_3,district_3_06,healthfac_3_06_02,2015-08-01,5151,3952,4052857,189.000671386719,0.7672296641428848
Sample country,province_3,district_3_06,healthfac_3_06_02,2015-09-01,5971,5259,4052857,175.560333251953,0.8807569921286217
Sample country,province_3,district_3_06,healthfac_3_06_02,2015-10-01,6221,5465,4052857,136.665588378906,0.8784761292396721
Sample country,province_3,district_3_06,healthfac_3_06_02,2015-11-01,7446,5817,4052857,178.640083312988,0.7812248186946011
Sample country,province_3,district_3_06,healthfac_3_06_02,2015-12-01,3450,2726,4052857,193.16121673584,0.7901449275362319
Sample country,province_3,district_3_06,healthfac_3_06_02,2016-01-01,1673,1028,4167941,130.171524047852,0.6144650328750747
Sample country,province_3,district_3_06,healthfac_3_06_02,2016-02-01,1198,919,4167941,66.0847568511963,0.7671118530884808
Sample country,province_3,district_3_06,healthfac_3_06_02,2016-03-01,3630,2272,4167941,0,0.6258953168044077
Sample country,province_3,district_3_06,healthfac_3_06_02,2016-04-01,4442,3334,4167941,9.31074619293213,0.7505628095452499
Sample country,province_3,district_3_06,healthfac_3_06_02,2016-05-01,4414,3539,4167941,27.0135545730591,0.8017671046669688
Sample country,province_3,district_3_06,healthfac_3_06_02,2016-06-01,7804,5947,4167941,44.276819229126,0.7620451050743209
Sample country,province_3,district_3_06,healthfac_3_06_02,2016-07-01,6946,6839,4167941,189.823356628418,0.9845954506190613
Sample country,province_3,district_3_06,healthfac_3_06_02,2016-08-01,6371,4832,4167941,219.087997436523,0.7584366661434626
Sample country,province_3,district_3_06,healthfac_3_06_02,2016-09-01,6071,4694,4167941,212.678283691406,0.7731839894580794
Sample country,province_3,district_3_06,healthfac_3_06_02,2016-10-01,4994,4030,4167941,145.443138122559,0.8069683620344413
Sample country,province_3,district_3_06,healthfac_3_06_02,2016-11-01,4012,3167,4167941,180.725814819336,0.78938185443669
Sample country,province_3,district_3_06,healthfac_3_06_02,2016-12-01,1558,1265,4167941,192.380485534668,0.8119383825417201
Sample country,province_3,district_3_06,healthfac_3_06_02,2017-01-01,1118,857,4286293,159.305549621582,0.7665474060822898
Sample country,province_3,district_3_06,healthfac_3_06_02,2017-02-01,1056,1033,4286293,107.407592773438,0.978219696969697
Sample country,province_3,district_3_06,healthfac_3_06_02,2017-03-01,2794,2636,4286293,3.49992406368256,0.9434502505368647
Sample country,province_3,district_3_06,healthfac_3_06_02,2017-04-01,5396,4274,4286293,11.2803440093994,0.7920681986656782
Sample country,province_3,district_3_06,healthfac_3_06_02,2017-05-01,3753,3327,4286293,22.2276430130005,0.8864908073541167
Sample country,province_3,district_3_06,healthfac_3_06_02,2017-06-01,5580,4504,4286293,48.5178775787354,0.807168458781362
Sample country,province_3,district_3_06,healthfac_3_06_02,2017-07-01,5253,4198,4286293,110.834808349609,0.7991623833999619
Sample country,province_3,district_3_06,healthfac_3_06_02,2017-08-01,4829,3749,4286293,200.074058532715,0.7763512114309381
Sample country,province_3,district_3_06,healthfac_3_06_02,2017-09-01,4379,3687,4286293,257.870971679688,0.8419730532084951
Sample country,province_3,district_3_06,healthfac_3_06_02,2017-10-01,6203,4972,4286293,217.340621948242,0.8015476382395615
Sample country,province_3,district_3_06,healthfac_3_06_02,2017-11-01,4195,3503,4286293,237.920028686523,0.8350417163289631
Sample country,province_3,district_3_06,healthfac_3_06_02,2017-12-01,2572,2060,4286293,236.487022399902,0.8009331259720062
Sample country,province_3,district_3_06,healthfac_3_06_02,2018-01-01,1125,882,4408005,208.955444335938,0.784
Sample country,province_3,district_3_06,healthfac_3_06_02,2018-02-01,2031,1461,4408005,95.8413200378418,0.7193500738552437
Sample country,province_3,district_3_06,healthfac_3_06_02,2018-03-01,1855,1689,4408005,0,0.9105121293800539
